date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:12:26	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:28%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3iNLz4/yA/l/en_GB/frCXTj5JK0U.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3iNLz4/yA/l/en_GB/frCXTj5JK0U1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:26	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:28%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3ieuP4/yW/l/en_GB/ArR1SqCkzVQ.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3ieuP4/yW/l/en_GB/ArR1SqCkzVQ1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:26	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:28%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yr/r/YqmkBTyjnhN.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yr/r/YqmkBTyjnhN1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:26	8199/8199	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yl/r/bfCNYcZ1q8f.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yl/r/bfCNYcZ1q8f1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:26	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:29%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3ifFF4/yu/l/en_GB/MZsB1o3DtVy.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3ifFF4/yu/l/en_GB/MZsB1o3DtVy1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:27	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:29%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yK/l/0,cross/XnU40tC_gb_.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yK/l/0,cross/XnU40tC_gb_1f8e.css	(from https://hello.artificialanalysis.org/confirm.php)
01:12:27	126346/126346	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3iLl54/y4/l/en_GB/FHaK1siMCFo.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3iLl54/y4/l/en_GB/FHaK1siMCFo1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:27	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:30%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y2/r/p2uRdKIFa19.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y2/r/p2uRdKIFa191f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:28	21666/21666	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3iCLw4/yo/l/en_GB/fDcR0_w1Epv.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3iCLw4/yo/l/en_GB/fDcR0_w1Epv1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:28	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:30%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3iJRM4/yI/l/en_GB/RO9wQGmEXpW.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3iJRM4/yI/l/en_GB/RO9wQGmEXpW1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:28	204/204	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/y2n4G5PUjiP.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yM/r/y2n4G5PUjiP1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:28	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:31%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y8/r/WhWh8DCF6ia.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y8/r/WhWh8DCF6ia1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:29	19163/19163	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yx/l/0,cross/oGzTijCcoht.css?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yx/l/0,cross/oGzTijCcoht1f8e.css	(from https://hello.artificialanalysis.org/confirm.php)
01:12:29	3626/3626	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/x4Eyp9nQ1uk.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yZ/r/x4Eyp9nQ1uk1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:29	55120/55120	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3i4lr4/y0/l/en_GB/I_976Jqctx5.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3i4lr4/y0/l/en_GB/I_976Jqctx51f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:29	112725/112725	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3i16l4/yQ/l/en_GB/5WvvlnOddbZ.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3i16l4/yQ/l/en_GB/5WvvlnOddbZ1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:29	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:32%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/ym/r/406m5o1VFPo.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/ym/r/406m5o1VFPo1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:30	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:32%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3i44x4/yT/l/en_GB/ADzIU79dVvd.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3i44x4/yT/l/en_GB/ADzIU79dVvd1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:30	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:32%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yG/r/DueuDjxU2tp.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yG/r/DueuDjxU2tp1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:30	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:32%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yY/r/fu6pBP0iJwV.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yY/r/fu6pBP0iJwV1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:30	12180/12180	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3itTO4/yI/l/en_GB/llyHVZ7piYq.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3itTO4/yI/l/en_GB/llyHVZ7piYq1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:31	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:33%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yI/r/iUo8ioU0bEN.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yI/r/iUo8ioU0bEN1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:31	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:33%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3idQ44/yg/l/en_GB/RhkPvMmOODi.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3idQ44/yg/l/en_GB/RhkPvMmOODi1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:31	38562/38562	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/ovgyyNZBzbG.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y4/r/ovgyyNZBzbG1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:31	5739/5739	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yI/r/STaSMtYWTKt.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yI/r/STaSMtYWTKt1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:32	16629/16629	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3iac54/yj/l/en_GB/k5iwwa_Z0OZ.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3iac54/yj/l/en_GB/k5iwwa_Z0OZ1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:32	3252/3252	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/ys/r/5YzZOufT839.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/ys/r/5YzZOufT8391f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:32	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:35%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/ya/r/wMByPS4aroS.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/ya/r/wMByPS4aroS1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:33	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:35%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/ym/r/CGbHHwHe4O7.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/ym/r/CGbHHwHe4O71f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:33	20507/20507	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yn/r/pukjd1lDNzh.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yn/r/pukjd1lDNzh1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:33	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:35%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yM/r/KSjEo3NYt0Z.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yM/r/KSjEo3NYt0Z1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:33	20012/20012	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yT/r/MuVJ3kziB_s.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yT/r/MuVJ3kziB_s1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:33	10590/10590	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yC/r/BwjU4B_qfpp.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yC/r/BwjU4B_qfpp1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:34	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:36%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yk/r/Q8l15Gcoqvz.js?_nc_x=Ij3Wp8lg5Kz	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yk/r/Q8l15Gcoqvz1f8e.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:34	9550/9550	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2000:12:37%20GMT	https://hello.artificialanalysis.org/loading.php	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/loading-2.html	(from https://hello.artificialanalysis.org/confirm.php)
01:12:35	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:37%20GMT	https://hello.artificialanalysis.org/7uPi2z/	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/7uPi2z/index.html	(from https://hello.artificialanalysis.org/confirm.php)
01:12:35	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:37%20GMT	https://hello.artificialanalysis.org/kit.fontawesome.com/83fd8385f7.js	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/kit.fontawesome.com/83fd8385f7.95.delayed	(from https://hello.artificialanalysis.org/confirm.php)
01:12:35	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:37%20GMT	https://hello.artificialanalysis.org/www.google.com/recaptcha/api7d84.js?render=6LdJmj4UAAAAAIuZYXdT_YrsKuN40bwlMqdimgPl	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/www.google.com/recaptcha/api7d847d84.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:35	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:38%20GMT	https://hello.artificialanalysis.org/js/bootstrap.js	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/js/bootstrap.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:36	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Dec%202023%2000:12:38%20GMT	https://hello.artificialanalysis.org/js/common.js	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/js/common.js	(from https://hello.artificialanalysis.org/confirm.php)
01:12:36	58455/58455	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2000:12:38%20GMT	https://hello.artificialanalysis.org/index.php	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/index-2.html	(from https://hello.artificialanalysis.org/confirm.php)
01:12:37	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Fri,%2015%20Dec%202023%2000:12:39%20GMT	https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/160/mozilla/36/pensive-face_1f614.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/160/mozilla/36/pensive-face_1f614.9a.delayed	(from https://hello.artificialanalysis.org/success.php)
01:12:38	68887/68887	---M--	200	added ('OK')	image/png	etag:%226578cd9d-10d17%22	https://hello.artificialanalysis.org/images/tick-mark.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/hello.artificialanalysis.org/images/tick-mark.png	(from https://hello.artificialanalysis.org/success.php)
01:12:38	5769/5769	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/unHwF9CkMyM.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yL/r/unHwF9CkMyM.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/_Spr5Be9x5O.css?_nc_x=Ij3Wp8lg5Kz)
01:12:38	1315/1315	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yH/r/xgVgalBG80z.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yH/r/xgVgalBG80z.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/_Spr5Be9x5O.css?_nc_x=Ij3Wp8lg5Kz)
01:12:39	11704/11704	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yD/r/xwLUdhnPYNj.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yD/r/xwLUdhnPYNj.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/R1B-j02ibtu.css?_nc_x=Ij3Wp8lg5Kz)
01:12:39	498/498	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yZ/r/je5FEJkU1_K.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yZ/r/je5FEJkU1_K.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/R1B-j02ibtu.css?_nc_x=Ij3Wp8lg5Kz)
01:12:39	463/463	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yk/r/swFqSxKYa5M.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yk/r/swFqSxKYa5M.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/R1B-j02ibtu.css?_nc_x=Ij3Wp8lg5Kz)
01:12:39	6331/6331	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y4/r/gf6iHxsw8zm.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y4/r/gf6iHxsw8zm.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/R1B-j02ibtu.css?_nc_x=Ij3Wp8lg5Kz)
01:12:39	90/90	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/y7MG8IZpiC8.gif	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y9/r/y7MG8IZpiC8.gif	(from https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/R1B-j02ibtu.css?_nc_x=Ij3Wp8lg5Kz)
01:12:40	3032/3032	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y-/r/N2QtCJ13dLt.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y-/r/N2QtCJ13dLt.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yu/l/0,cross/o6KVn0Zm3Do.css?_nc_x=Ij3Wp8lg5Kz)
01:12:40	2407/2407	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/ym/r/eRtRKl0WJHK.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/ym/r/eRtRKl0WJHK.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yu/l/0,cross/o6KVn0Zm3Do.css?_nc_x=Ij3Wp8lg5Kz)
01:12:40	516/516	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yt/r/D47CF9k_yA8.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yt/r/D47CF9k_yA8.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yu/l/0,cross/o6KVn0Zm3Do.css?_nc_x=Ij3Wp8lg5Kz)
01:12:40	131/131	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yc/r/at37zRTQeB7.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yc/r/at37zRTQeB7.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yu/l/0,cross/o6KVn0Zm3Do.css?_nc_x=Ij3Wp8lg5Kz)
01:12:40	8296/8296	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/ya/r/cfgk9XNQu0m.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/ya/r/cfgk9XNQu0m.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yu/l/0,cross/o6KVn0Zm3Do.css?_nc_x=Ij3Wp8lg5Kz)
01:12:40	4883/4883	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yv/r/z1PAxf53vph.gif	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yv/r/z1PAxf53vph.gif	(from https://static.xx.fbcdn.net/rsrc.php/v3/yu/l/0,cross/o6KVn0Zm3Do.css?_nc_x=Ij3Wp8lg5Kz)
01:12:41	5603/5603	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y5/r/OzkCShPcfVN.gif	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y5/r/OzkCShPcfVN.gif	(from https://static.xx.fbcdn.net/rsrc.php/v3/yu/l/0,cross/o6KVn0Zm3Do.css?_nc_x=Ij3Wp8lg5Kz)
01:12:41	4864/4864	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yH/r/YIs0iw6cHAa.gif	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yH/r/YIs0iw6cHAa.gif	(from https://static.xx.fbcdn.net/rsrc.php/v3/yu/l/0,cross/o6KVn0Zm3Do.css?_nc_x=Ij3Wp8lg5Kz)
01:12:41	5776/5776	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y1/r/9A0kgRXR1kZ.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/y1/r/9A0kgRXR1kZ.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/AjBwoWZ5NsS.css?_nc_x=Ij3Wp8lg5Kz)
01:12:42	3172/3172	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yp/r/Mcm7jplW98w.png	C:/My%20Web%20Sites/https___hello.artificialanalysis.org_/static.xx.fbcdn.net/rsrc.php/v3/yp/r/Mcm7jplW98w.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yC/l/0,cross/AjBwoWZ5NsS.css?_nc_x=Ij3Wp8lg5Kz)
